Fecha,Pais,Contagios,Muertos
2020-05-19,Germany,177778.0,8081.0
2020-05-20,Germany,178473.0,8144.0
2020-05-21,Germany,179021.0,8203.0
2020-05-22,Germany,179710.0,8228.0
2020-05-23,Germany,179986.0,8261.0
2020-05-24,Germany,180328.0,8283.0
2020-05-25,Germany,180600.0,8309.0
2020-05-26,Germany,181200.0,8372.0
2020-05-27,Germany,181524.0,8428.0
2020-05-28,Germany,182196.0,8470.0
2020-05-29,Germany,182922.0,8504.0
2020-05-30,Germany,183189.0,8530.0
2020-05-31,Germany,183410.0,8540.0
2020-06-01,Germany,183594.0,8555.0
2020-06-02,Germany,183879.0,8563.0
2020-06-03,Germany,184121.0,8602.0
2020-06-04,Germany,184472.0,8635.0
2020-06-05,Germany,184924.0,8658.0
2020-06-06,Germany,185450.0,8673.0
2020-06-07,Germany,185750.0,8685.0
2020-06-08,Germany,186109.0,8695.0
2020-06-09,Germany,186506.0,8736.0
2020-06-10,Germany,186522.0,8752.0
2020-06-11,Germany,186691.0,8772.0
2020-06-12,Germany,187226.0,8783.0
2020-06-13,Germany,187267.0,8793.0
2020-06-14,Germany,187518.0,8801.0
2020-06-15,Germany,187682.0,8807.0
2020-06-16,Germany,188252.0,8820.0
2020-06-17,Germany,188604.0,8851.0
2020-06-18,Germany,189817.0,8875.0
2020-06-19,Germany,190299.0,8887.0
2020-06-20,Germany,190670.0,8895.0
2020-06-21,Germany,191272.0,8895.0
2020-06-22,Germany,191768.0,8899.0
2020-06-23,Germany,192480.0,8914.0
2020-06-24,Germany,192871.0,8928.0
2020-06-25,Germany,193371.0,8940.0
2020-06-26,Germany,194036.0,8965.0
2020-06-27,Germany,194458.0,8968.0
2020-06-28,Germany,194693.0,8968.0
2020-06-29,Germany,195042.0,8976.0
2020-06-30,Germany,195418.0,8990.0
2020-07-01,Germany,195893.0,8995.0
2020-07-02,Germany,196370.0,9006.0
2020-07-03,Germany,196780.0,9010.0
2020-07-04,Germany,197198.0,9020.0
2020-07-05,Germany,197523.0,9023.0
2020-07-06,Germany,198064.0,9022.0
2020-07-07,Germany,198343.0,9032.0
2020-07-08,Germany,198699.0,9046.0
2020-07-09,Germany,199001.0,9057.0
2020-07-10,Germany,199332.0,9063.0
2020-07-11,Germany,199709.0,9070.0
2020-07-12,Germany,199919.0,9071.0
2020-07-13,Germany,200180.0,9074.0
2020-07-14,Germany,200456.0,9078.0
2020-07-15,Germany,200890.0,9080.0
2020-07-16,Germany,201450.0,9087.0
2020-07-17,Germany,202045.0,9088.0
2020-07-18,Germany,202426.0,9091.0
2020-07-19,Germany,202735.0,9092.0
2020-07-20,Germany,203325.0,9094.0
2020-07-21,Germany,203717.0,9099.0
2020-07-22,Germany,204276.0,9102.0
2020-07-23,Germany,204881.0,9110.0
2020-07-24,Germany,205623.0,9120.0
2020-07-25,Germany,206278.0,9124.0
2020-07-26,Germany,206667.0,9124.0
2020-07-27,Germany,207112.0,9125.0
2020-07-28,Germany,207707.0,9131.0
2020-07-29,Germany,208546.0,9135.0
2020-07-30,Germany,209535.0,9144.0
2020-07-31,Germany,210399.0,9147.0
2020-08-01,Germany,211005.0,9154.0
2020-08-02,Germany,211220.0,9154.0
2020-08-03,Germany,212111.0,9154.0
2020-08-04,Germany,212828.0,9163.0
2020-08-05,Germany,214113.0,9179.0
2020-08-06,Germany,215039.0,9181.0
2020-08-07,Germany,216196.0,9195.0
2020-08-08,Germany,216903.0,9201.0
2020-08-09,Germany,217288.0,9202.0
2020-08-10,Germany,218508.0,9203.0
2020-08-11,Germany,219540.0,9208.0
2020-08-12,Germany,220859.0,9213.0
2020-08-13,Germany,222281.0,9217.0
2020-08-14,Germany,223791.0,9230.0
2020-08-15,Germany,224488.0,9235.0
2020-08-16,Germany,225007.0,9235.0
2020-08-17,Germany,226700.0,9236.0
2020-08-18,Germany,228120.0,9241.0
2020-08-19,Germany,229706.0,9249.0
2020-08-20,Germany,231292.0,9263.0
2020-08-21,Germany,233029.0,9266.0
2020-08-22,Germany,233861.0,9272.0
2020-08-23,Germany,234494.0,9275.0
2020-08-24,Germany,236122.0,9276.0
2020-08-25,Germany,237583.0,9281.0
2020-08-26,Germany,239010.0,9285.0
2020-08-27,Germany,240571.0,9290.0
2020-08-28,Germany,242126.0,9290.0
2020-08-29,Germany,242835.0,9299.0
2020-08-30,Germany,243305.0,9300.0
2020-08-31,Germany,244802.0,9303.0
2020-09-01,Germany,246015.0,9307.0
2020-09-02,Germany,247411.0,9322.0
2020-09-03,Germany,248840.0,9322.0
2020-09-04,Germany,250283.0,9327.0
2020-09-05,Germany,251058.0,9329.0
2020-09-06,Germany,251728.0,9330.0
2020-09-07,Germany,253626.0,9331.0
2020-09-08,Germany,254957.0,9336.0
2020-09-09,Germany,256433.0,9342.0
2020-09-10,Germany,258149.0,9345.0
2020-09-11,Germany,259735.0,9348.0
2020-09-12,Germany,260817.0,9352.0
2020-09-13,Germany,261737.0,9354.0
2020-09-14,Germany,263222.0,9356.0
2020-09-15,Germany,265014.0,9367.0
2020-09-16,Germany,266869.0,9373.0
2020-09-17,Germany,269048.0,9376.0
2020-09-18,Germany,271247.0,9386.0
2020-09-19,Germany,272932.0,9388.0
2020-09-20,Germany,273965.0,9390.0
2020-09-21,Germany,275560.0,9390.0
2020-09-22,Germany,277412.0,9405.0
2020-09-23,Germany,279025.0,9423.0
2020-09-24,Germany,281346.0,9436.0
2020-09-25,Germany,283712.0,9451.0
2020-09-26,Germany,285026.0,9459.0
2020-09-27,Germany,286339.0,9464.0
2020-09-28,Germany,288631.0,9468.0
2020-09-29,Germany,290471.0,9483.0
2020-09-30,Germany,292913.0,9495.0
2020-10-01,Germany,295539.0,9509.0
2020-10-02,Germany,298374.0,9518.0
2020-10-03,Germany,300027.0,9531.0
2020-10-04,Germany,301573.0,9533.0
2020-10-05,Germany,304673.0,9554.0
2020-10-06,Germany,307127.0,9566.0
2020-10-07,Germany,311137.0,9582.0
2020-10-08,Germany,315941.0,9594.0
2020-10-09,Germany,320495.0,9599.0
2020-10-10,Germany,323463.0,9620.0
2020-10-11,Germany,326309.0,9626.0
2020-10-12,Germany,332850.0,9640.0
2020-10-13,Germany,337314.0,9682.0
2020-10-14,Germany,344487.0,9716.0
2020-10-15,Germany,352107.0,9739.0
2020-10-16,Germany,359802.0,9773.0
2020-10-17,Germany,364664.0,9785.0
2020-10-18,Germany,368671.0,9798.0
2020-10-19,Germany,377068.0,9842.0
2020-10-20,Germany,385591.0,9882.0
2020-10-21,Germany,397922.0,9911.0
2020-10-22,Germany,403874.0,9960.0
2020-10-23,Germany,417350.0,9978.0
2020-10-24,Germany,427808.0,10035.0
2020-10-25,Germany,437698.0,10062.0
2020-10-26,Germany,450258.0,10091.0
2020-10-27,Germany,463419.0,10121.0
2020-10-28,Germany,479621.0,10218.0
2020-10-29,Germany,498354.0,10305.0
2020-10-30,Germany,517736.0,10391.0
2020-10-31,Germany,531790.0,10483.0
2020-11-01,Germany,544346.0,10513.0
2020-11-02,Germany,569598.0,10669.0
2020-11-03,Germany,577131.0,10717.0
2020-11-04,Germany,608611.0,10949.0
2020-11-05,Germany,631172.0,11110.0
2020-11-06,Germany,653992.0,11240.0
2020-11-07,Germany,668114.0,11306.0
2020-11-08,Germany,682624.0,11372.0
2020-11-09,Germany,689146.0,11408.0
2020-11-10,Germany,715693.0,11781.0
2020-11-11,Germany,738094.0,11994.0
2020-11-12,Germany,762832.0,12216.0
2020-11-13,Germany,785093.0,12404.0
2020-11-14,Germany,799733.0,12511.0
2020-11-15,Germany,802946.0,12573.0
2020-11-16,Germany,817526.0,12833.0
2020-11-17,Germany,843757.0,13138.0
2020-11-18,Germany,867484.0,13390.0
2020-11-19,Germany,891525.0,13662.0
2020-11-20,Germany,914118.0,13918.0
2020-11-21,Germany,927990.0,14061.0
2020-11-22,Germany,932367.0,14159.0
2020-11-23,Germany,946822.0,14460.0
2020-11-24,Germany,963192.0,14832.0
2020-11-25,Germany,995879.0,15210.0
2020-11-26,Germany,1017830.0,15640.0
2020-11-27,Germany,1038649.0,16011.0
2020-11-28,Germany,1052494.0,16181.0
2020-11-29,Germany,1055691.0,16306.0
2020-11-30,Germany,1069912.0,16694.0
2020-12-01,Germany,1094678.0,17177.0
2020-12-02,Germany,1117953.0,17659.0
2020-12-03,Germany,1141544.0,18097.0
2020-12-04,Germany,1157514.0,18577.0
2020-12-05,Germany,1183640.0,18839.0
2020-12-06,Germany,1194550.0,18989.0
2020-12-07,Germany,1200006.0,19434.0
2020-12-08,Germany,1229269.0,20002.0
2020-12-09,Germany,1254358.0,20460.0
2020-12-10,Germany,1287092.0,21064.0
2020-12-11,Germany,1314309.0,21567.0
2020-12-12,Germany,1336101.0,21900.0
2020-12-13,Germany,1350810.0,22106.0
2020-12-14,Germany,1357261.0,22634.0
2020-12-15,Germany,1391086.0,23544.0
2020-12-16,Germany,1423830.0,24273.0
2020-12-17,Germany,1454009.0,25027.0
2020-12-18,Germany,1486839.0,25754.0
2020-12-19,Germany,1508518.0,26171.0
2020-12-20,Germany,1514962.0,26400.0
2020-12-21,Germany,1534218.0,27110.0
2020-12-22,Germany,1570371.0,28096.0
2020-12-23,Germany,1604129.0,28909.0
2020-12-24,Germany,1630596.0,29330.0
2020-12-25,Germany,1632736.0,29580.0
2020-12-26,Germany,1646240.0,29946.0
2020-12-27,Germany,1658639.0,30297.0
2020-12-28,Germany,1672643.0,31145.0
2020-12-29,Germany,1692109.0,32267.0
2020-12-30,Germany,1741153.0,33230.0
2020-12-31,Germany,1760520.0,33791.0
2021-01-01,Germany,1762637.0,34145.0
2021-01-02,Germany,1773540.0,34480.0
2021-01-03,Germany,1783896.0,34791.0
2021-01-04,Germany,1796216.0,35748.0
2021-01-05,Germany,1814565.0,36757.0
2021-01-06,Germany,1841228.0,37835.0
2021-01-07,Germany,1886561.0,38987.0
2021-01-08,Germany,1905638.0,40022.0
2021-01-09,Germany,1928462.0,40597.0
2021-01-10,Germany,1929410.0,40936.0
2021-01-11,Germany,1941116.0,41799.0
2021-01-12,Germany,1968326.0,42889.0
2021-01-13,Germany,1993892.0,44096.0
2021-01-14,Germany,2015235.0,45207.0
2021-01-15,Germany,2023828.0,45705.0
2021-01-16,Germany,2038645.0,46464.0
2021-01-17,Germany,2050129.0,46901.0
2021-01-18,Germany,2059382.0,47263.0
2021-01-19,Germany,2071615.0,48997.0
2021-01-20,Germany,2100618.0,50010.0
2021-01-21,Germany,2108895.0,50876.0
2021-01-22,Germany,2125261.0,51713.0
2021-01-23,Germany,2137691.0,51873.0
2021-01-24,Germany,2147769.0,52296.0
2021-01-25,Germany,2154656.0,53127.0
2021-01-26,Germany,2164043.0,53619.0
2021-01-27,Germany,2179679.0,54498.0
2021-01-28,Germany,2194562.0,55883.0
2021-01-29,Germany,2207393.0,56286.0
2021-01-30,Germany,2224911.0,57105.0
2021-01-31,Germany,2225659.0,57163.0
2021-02-01,Germany,2232327.0,58059.0
2021-02-02,Germany,2240017.0,58992.0
2021-02-03,Germany,2252504.0,59776.0
2021-02-04,Germany,2265536.0,60634.0
2021-02-05,Germany,2276371.0,61324.0
2021-02-06,Germany,2285003.0,61551.0
2021-02-07,Germany,2291673.0,61708.0
2021-02-08,Germany,2296323.0,62191.0
2021-02-09,Germany,2302051.0,63006.0
2021-02-10,Germany,2311297.0,63672.0
2021-02-11,Germany,2321225.0,64224.0
2021-02-12,Germany,2330422.0,64771.0
2021-02-13,Germany,2336906.0,64990.0
2021-02-14,Germany,2341744.0,65107.0
2021-02-15,Germany,2346876.0,65288.0
2021-02-16,Germany,2352766.0,65829.0
2021-02-17,Germany,2362364.0,66732.0
2021-02-18,Germany,2372209.0,67245.0
2021-02-19,Germany,2381259.0,67741.0
2021-02-20,Germany,2388421.0,67883.0
2021-02-21,Germany,2394515.0,67946.0
2021-02-22,Germany,2399499.0,68363.0
2021-02-23,Germany,2405263.0,68785.0
2021-02-24,Germany,2416037.0,69170.0
2021-02-25,Germany,2427069.0,69343.0
2021-02-26,Germany,2436506.0,69939.0
2021-02-27,Germany,2444177.0,70092.0
2021-02-28,Germany,2450295.0,70152.0
2021-03-01,Germany,2455569.0,70514.0
2021-03-02,Germany,2462061.0,70926.0
2021-03-03,Germany,2472913.0,71285.0
2021-03-04,Germany,2484306.0,71554.0
2021-03-05,Germany,2493887.0,71852.0
2021-03-06,Germany,2502151.0,71951.0
2021-03-07,Germany,2508655.0,71984.0
2021-03-08,Germany,2513784.0,72236.0
2021-03-09,Germany,2520618.0,72534.0
2021-03-10,Germany,2541781.0,72858.0
2021-03-11,Germany,2546526.0,73120.0
2021-03-12,Germany,2559296.0,73348.0
2021-03-13,Germany,2569864.0,73369.0
2021-03-14,Germany,2578842.0,73463.0
2021-03-15,Germany,2585385.0,73701.0
2021-03-16,Germany,2603064.0,73952.0
2021-03-17,Germany,2610769.0,74043.0
2021-03-18,Germany,2639258.0,74402.0
2021-03-19,Germany,2654734.0,74608.0
2021-03-20,Germany,2669233.0,74706.0
2021-03-21,Germany,2670001.0,74756.0
2021-03-22,Germany,2678262.0,75009.0
2021-03-23,Germany,2699231.0,75255.0
2021-03-24,Germany,2722988.0,75484.0
2021-03-25,Germany,2744608.0,75669.0
2021-03-26,Germany,2765297.0,75828.0
2021-03-27,Germany,2782925.0,75915.0
2021-03-28,Germany,2784652.0,75959.0
2021-03-29,Germany,2794949.0,76139.0
2021-03-30,Germany,2818630.0,76389.0
2021-03-31,Germany,2843644.0,76589.0
2021-04-01,Germany,2866323.0,76823.0
2021-04-02,Germany,2882356.0,76940.0
2021-04-03,Germany,2886029.0,77010.0
2021-04-04,Germany,2896329.0,77060.0
2021-04-05,Germany,2902309.0,77136.0
2021-04-06,Germany,2909902.0,77245.0
2021-04-07,Germany,2940279.0,77755.0
2021-04-08,Germany,2966789.0,78049.0
2021-04-09,Germany,2990724.0,78295.0
2021-04-10,Germany,3009452.0,78402.0
2021-04-11,Germany,3012158.0,78500.0
2021-04-12,Germany,3024604.0,78796.0
2021-04-13,Germany,3054025.0,79137.0
2021-04-14,Germany,3085142.0,79427.0
2021-04-15,Germany,3110252.0,79672.0
2021-04-16,Germany,3134108.0,79894.0
2021-04-17,Germany,3154305.0,79971.0
2021-04-18,Germany,3155522.0,80052.0
2021-04-19,Germany,3167137.0,80353.0
2021-04-20,Germany,3198534.0,80680.0
2021-04-21,Germany,3222888.0,80938.0
2021-04-22,Germany,3254609.0,81203.0
2021-04-23,Germany,3276871.0,81492.0
2021-04-24,Germany,3291293.0,81610.0
2021-04-25,Germany,3306692.0,81671.0
2021-04-26,Germany,3312653.0,82009.0
2021-04-27,Germany,3338564.0,82325.0
2021-04-28,Germany,3366827.0,82588.0
2021-04-29,Germany,3391039.0,82865.0
2021-04-30,Germany,3405365.0,83097.0
2021-05-01,Germany,3423900.0,83207.0
2021-05-02,Germany,3432676.0,83292.0
2021-05-03,Germany,3438186.0,83605.0
2021-05-04,Germany,3462297.0,83890.0
2021-05-05,Germany,3484755.0,84141.0
2021-05-06,Germany,3502672.0,84425.0
2021-05-07,Germany,3517762.0,84659.0
2021-05-08,Germany,3530887.0,84789.0
2021-05-09,Germany,3530887.0,84844.0
2021-05-10,Germany,3538208.0,85118.0
2021-05-11,Germany,3557904.0,85385.0
2021-05-12,Germany,3564494.0,85451.0
2021-05-13,Germany,3578125.0,85853.0
2021-05-14,Germany,3588502.0,86030.0
2021-05-15,Germany,3595872.0,86100.0
2021-05-16,Germany,3602939.0,86166.0
2021-05-17,Germany,3608320.0,86386.0
2021-05-18,Germany,3615896.0,86671.0
2021-05-19,Germany,3627777.0,86908.0
2021-05-20,Germany,3638504.0,87135.0
2021-05-21,Germany,3646600.0,87303.0
2021-05-22,Germany,3653019.0,87385.0
2021-05-23,Germany,3657662.0,87429.0
2021-05-24,Germany,3659990.0,87461.0
2021-05-25,Germany,3662568.0,87733.0
2021-05-26,Germany,3667041.0,88000.0
2021-05-27,Germany,3673990.0,88192.0
2021-05-28,Germany,3680159.0,88360.0
2021-05-29,Germany,3684672.0,88413.0
2021-05-30,Germany,3687715.0,88431.0
2021-05-31,Germany,3689921.0,88601.0
2021-06-01,Germany,3692908.0,88781.0
2021-06-02,Germany,3698004.0,88945.0
2021-06-03,Germany,3701692.0,89031.0
2021-06-04,Germany,3704685.0,89152.0
2021-06-05,Germany,3706934.0,89228.0
2021-06-06,Germany,3708898.0,89249.0
2021-06-07,Germany,3710342.0,89390.0
2021-06-08,Germany,3712595.0,89497.0
2021-06-09,Germany,3715870.0,89592.0
2021-06-10,Germany,3718617.0,89693.0
2021-06-11,Germany,3720811.0,89821.0
2021-06-12,Germany,3722295.0,89841.0
2021-06-13,Germany,3723295.0,89849.0
2021-06-14,Germany,3724168.0,89944.0
2021-06-15,Germany,3725328.0,90079.0
2021-06-16,Germany,3726767.0,90185.0
2021-06-17,Germany,3727668.0,90277.0
2021-06-18,Germany,3728601.0,90374.0
2021-06-19,Germany,3729597.0,90390.0
2021-06-20,Germany,3730126.0,90400.0
2021-06-21,Germany,3730619.0,90477.0
2021-06-22,Germany,3731304.0,90553.0
2021-06-23,Germany,3732439.0,90620.0
2021-06-24,Germany,3732914.0,90685.0
2021-06-25,Germany,3733665.0,90752.0
2021-06-26,Germany,3734153.0,90761.0
2021-06-27,Germany,3734489.0,90768.0
2021-06-28,Germany,3734830.0,90826.0
2021-06-29,Germany,3735399.0,90883.0
2021-06-30,Germany,3736205.0,90945.0
2021-07-01,Germany,3736959.0,91014.0
2021-07-02,Germany,3737630.0,91032.0
2021-07-03,Germany,3738059.0,91040.0
2021-07-04,Germany,3738470.0,91039.0
2021-07-05,Germany,3738862.0,91068.0
2021-07-06,Germany,3739575.0,91118.0
2021-07-07,Germany,3740567.0,91148.0
2021-07-08,Germany,3741470.0,91197.0
2021-07-09,Germany,3742355.0,91232.0
2021-07-10,Germany,3743164.0,91239.0
2021-07-11,Germany,3743732.0,91241.0
2021-07-12,Germany,3744285.0,91268.0
2021-07-13,Germany,3745312.0,91295.0
2021-07-14,Germany,3746935.0,91326.0
2021-07-15,Germany,3748379.0,91346.0
2021-07-16,Germany,3749944.0,91367.0
2021-07-17,Germany,3751253.0,91369.0
2021-07-18,Germany,3752236.0,91370.0
2021-07-19,Germany,3753220.0,91404.0
2021-07-20,Germany,3754846.0,91423.0
2021-07-21,Germany,3756497.0,91466.0
2021-07-22,Germany,3758425.0,91505.0
2021-07-23,Germany,3760291.0,91514.0
2021-07-24,Germany,3761869.0,91531.0
2021-07-25,Germany,3763018.0,91534.0
2021-07-26,Germany,3764441.0,91573.0
2021-07-27,Germany,3766501.0,91592.0
2021-07-28,Germany,3777236.0,91709.0
2021-07-29,Germany,3772326.0,91622.0
2021-07-30,Germany,3774918.0,91663.0
2021-07-31,Germany,3776724.0,91666.0
2021-08-01,Germany,3778277.0,91666.0
2021-08-02,Germany,3779797.0,91685.0
2021-08-03,Germany,3782344.0,91710.0
2021-08-04,Germany,3786003.0,91736.0
2021-08-05,Germany,3789460.0,91761.0
2021-08-06,Germany,3792848.0,91785.0
2021-08-07,Germany,3795609.0,91789.0
2021-08-08,Germany,3797849.0,91791.0
2021-08-09,Germany,3800069.0,91810.0
2020-02-28,New Zealand,1.0,
2020-02-29,New Zealand,1.0,
2020-03-01,New Zealand,1.0,
2020-03-02,New Zealand,1.0,
2020-03-03,New Zealand,1.0,
2020-03-04,New Zealand,3.0,
2020-03-05,New Zealand,3.0,
2020-03-06,New Zealand,4.0,
2020-03-07,New Zealand,5.0,
2020-03-08,New Zealand,5.0,
2020-03-09,New Zealand,5.0,
2020-03-10,New Zealand,5.0,
2020-03-11,New Zealand,5.0,
2020-03-12,New Zealand,5.0,
2020-03-13,New Zealand,5.0,
2020-03-14,New Zealand,6.0,
2020-03-15,New Zealand,8.0,
2020-03-16,New Zealand,8.0,
2020-03-17,New Zealand,12.0,
2020-03-18,New Zealand,20.0,
2020-03-19,New Zealand,28.0,
2020-03-20,New Zealand,39.0,
2020-03-21,New Zealand,52.0,
2020-03-22,New Zealand,102.0,
2020-03-23,New Zealand,102.0,
2020-03-24,New Zealand,155.0,
2020-03-25,New Zealand,205.0,
2020-03-26,New Zealand,283.0,
2020-03-27,New Zealand,368.0,
2020-03-28,New Zealand,451.0,
2020-03-29,New Zealand,514.0,1.0
2020-03-30,New Zealand,589.0,1.0
2020-03-31,New Zealand,647.0,1.0
2020-04-01,New Zealand,708.0,1.0
2020-04-02,New Zealand,797.0,1.0
2020-04-03,New Zealand,868.0,1.0
2020-04-04,New Zealand,950.0,1.0
2020-04-05,New Zealand,1039.0,1.0
2020-04-06,New Zealand,1106.0,1.0
2020-04-07,New Zealand,1160.0,1.0
2020-04-08,New Zealand,1210.0,1.0
2020-04-09,New Zealand,1239.0,1.0
2020-04-10,New Zealand,1283.0,2.0
2020-04-11,New Zealand,1312.0,4.0
2020-04-12,New Zealand,1330.0,4.0
2020-04-13,New Zealand,1349.0,5.0
2020-04-14,New Zealand,1366.0,9.0
2020-04-15,New Zealand,1386.0,9.0
2020-04-16,New Zealand,1401.0,9.0
2020-04-17,New Zealand,1409.0,11.0
2020-04-18,New Zealand,1422.0,11.0
2020-04-19,New Zealand,1431.0,12.0
2020-04-20,New Zealand,1440.0,12.0
2020-04-21,New Zealand,1445.0,13.0
2020-04-22,New Zealand,1451.0,14.0
2020-04-23,New Zealand,1456.0,17.0
2020-04-24,New Zealand,1461.0,18.0
2020-04-25,New Zealand,1470.0,18.0
2020-04-26,New Zealand,1469.0,19.0
2020-04-27,New Zealand,1472.0,19.0
2020-04-28,New Zealand,1474.0,19.0
2020-04-29,New Zealand,1476.0,19.0
2020-04-30,New Zealand,1479.0,19.0
2020-05-01,New Zealand,1485.0,20.0
2020-05-02,New Zealand,1487.0,20.0
2020-05-03,New Zealand,1487.0,20.0
2020-05-04,New Zealand,1486.0,20.0
2020-05-05,New Zealand,1488.0,21.0
2020-05-06,New Zealand,1489.0,21.0
2020-05-07,New Zealand,1490.0,21.0
2020-05-08,New Zealand,1492.0,21.0
2020-05-09,New Zealand,1494.0,21.0
2020-05-10,New Zealand,1497.0,21.0
2020-05-11,New Zealand,1497.0,21.0
2020-05-12,New Zealand,1497.0,21.0
2020-05-13,New Zealand,1497.0,21.0
2020-05-14,New Zealand,1498.0,21.0
2020-05-15,New Zealand,1498.0,21.0
2020-05-16,New Zealand,1499.0,21.0
2020-05-17,New Zealand,1499.0,21.0
2020-05-18,New Zealand,1499.0,21.0
2020-05-19,New Zealand,1503.0,21.0
2020-05-20,New Zealand,1503.0,21.0
2020-05-21,New Zealand,1504.0,21.0
2020-05-22,New Zealand,1504.0,21.0
2020-05-23,New Zealand,1504.0,21.0
2020-05-24,New Zealand,1504.0,21.0
2020-05-25,New Zealand,1504.0,21.0
2020-05-26,New Zealand,1504.0,21.0
2020-05-27,New Zealand,1504.0,22.0
2020-05-28,New Zealand,1504.0,22.0
2020-05-29,New Zealand,1504.0,22.0
2020-05-30,New Zealand,1504.0,22.0
2020-05-31,New Zealand,1504.0,22.0
2020-06-01,New Zealand,1504.0,22.0
2020-06-02,New Zealand,1504.0,22.0
2020-06-03,New Zealand,1504.0,22.0
2020-06-04,New Zealand,1504.0,22.0
2020-06-05,New Zealand,1504.0,22.0
2020-06-06,New Zealand,1504.0,22.0
2020-06-07,New Zealand,1504.0,22.0
2020-06-08,New Zealand,1504.0,22.0
2020-06-09,New Zealand,1504.0,22.0
2020-06-10,New Zealand,1504.0,22.0
2020-06-11,New Zealand,1504.0,22.0
2020-06-12,New Zealand,1504.0,22.0
2020-06-13,New Zealand,1504.0,22.0
2020-06-14,New Zealand,1504.0,22.0
2020-06-15,New Zealand,1506.0,22.0
2020-06-16,New Zealand,1506.0,22.0
2020-06-17,New Zealand,1507.0,22.0
2020-06-18,New Zealand,1507.0,22.0
2020-06-19,New Zealand,1509.0,22.0
2020-06-20,New Zealand,1511.0,22.0
2020-06-21,New Zealand,1513.0,22.0
2020-06-22,New Zealand,1515.0,22.0
2020-06-23,New Zealand,1516.0,22.0
2020-06-24,New Zealand,1519.0,22.0
2020-06-25,New Zealand,1520.0,22.0
2020-06-26,New Zealand,1522.0,22.0
2020-06-27,New Zealand,1526.0,22.0
2020-06-28,New Zealand,1528.0,22.0
2020-06-29,New Zealand,1528.0,22.0
2020-06-30,New Zealand,1528.0,22.0
2020-07-01,New Zealand,1530.0,22.0
2020-07-02,New Zealand,1530.0,22.0
2020-07-03,New Zealand,1530.0,22.0
2020-07-04,New Zealand,1533.0,22.0
2020-07-05,New Zealand,1534.0,22.0
2020-07-06,New Zealand,1536.0,22.0
2020-07-07,New Zealand,1537.0,22.0
2020-07-08,New Zealand,1540.0,22.0
2020-07-09,New Zealand,1542.0,22.0
2020-07-10,New Zealand,1543.0,22.0
2020-07-11,New Zealand,1544.0,22.0
2020-07-12,New Zealand,1544.0,22.0
2020-07-13,New Zealand,1545.0,22.0
2020-07-14,New Zealand,1547.0,22.0
2020-07-15,New Zealand,1548.0,22.0
2020-07-16,New Zealand,1549.0,22.0
2020-07-17,New Zealand,1550.0,22.0
2020-07-18,New Zealand,1553.0,22.0
2020-07-19,New Zealand,1554.0,22.0
2020-07-20,New Zealand,1555.0,22.0
2020-07-21,New Zealand,1555.0,22.0
2020-07-22,New Zealand,1555.0,22.0
2020-07-23,New Zealand,1556.0,22.0
2020-07-24,New Zealand,1556.0,22.0
2020-07-25,New Zealand,1556.0,22.0
2020-07-26,New Zealand,1556.0,22.0
2020-07-27,New Zealand,1557.0,22.0
2020-07-28,New Zealand,1559.0,22.0
2020-07-29,New Zealand,1560.0,22.0
2020-07-30,New Zealand,1560.0,22.0
2020-07-31,New Zealand,1562.0,22.0
2020-08-01,New Zealand,1565.0,22.0
2020-08-02,New Zealand,1567.0,22.0
2020-08-03,New Zealand,1567.0,22.0
2020-08-04,New Zealand,1569.0,22.0
2020-08-05,New Zealand,1569.0,22.0
2020-08-06,New Zealand,1569.0,22.0
2020-08-07,New Zealand,1569.0,22.0
2020-08-08,New Zealand,1569.0,22.0
2020-08-09,New Zealand,1569.0,22.0
2020-08-10,New Zealand,1570.0,22.0
2020-08-11,New Zealand,1570.0,22.0
2020-08-12,New Zealand,1589.0,22.0
2020-08-13,New Zealand,1602.0,22.0
2020-08-14,New Zealand,1609.0,22.0
2020-08-15,New Zealand,1622.0,22.0
2020-08-16,New Zealand,1631.0,22.0
2020-08-17,New Zealand,1643.0,22.0
2020-08-18,New Zealand,1649.0,22.0
2020-08-19,New Zealand,1654.0,22.0
2020-08-20,New Zealand,1665.0,22.0
2020-08-21,New Zealand,1671.0,22.0
2020-08-22,New Zealand,1674.0,22.0
2020-08-23,New Zealand,1683.0,22.0
2020-08-24,New Zealand,1690.0,22.0
2020-08-25,New Zealand,1695.0,22.0
2020-08-26,New Zealand,1702.0,22.0
2020-08-27,New Zealand,1714.0,22.0
2020-08-28,New Zealand,1727.0,22.0
2020-08-29,New Zealand,1729.0,22.0
2020-08-30,New Zealand,1738.0,22.0
2020-08-31,New Zealand,1752.0,22.0
2020-09-01,New Zealand,1757.0,22.0
2020-09-02,New Zealand,1759.0,22.0
2020-09-03,New Zealand,1764.0,22.0
2020-09-04,New Zealand,1767.0,24.0
2020-09-05,New Zealand,1772.0,24.0
2020-09-06,New Zealand,1776.0,24.0
2020-09-07,New Zealand,1782.0,24.0
2020-09-08,New Zealand,1788.0,24.0
2020-09-09,New Zealand,1792.0,24.0
2020-09-10,New Zealand,1793.0,24.0
2020-09-11,New Zealand,1795.0,24.0
2020-09-12,New Zealand,1797.0,24.0
2020-09-13,New Zealand,1798.0,24.0
2020-09-14,New Zealand,1801.0,24.0
2020-09-15,New Zealand,1802.0,25.0
